id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,spread pressure,31,23,40,77,-38,hold,baseline,monotonic-signal
g002,fill risk,81,20,25,100,157,watch,edge,drag-penalty
g003,portfolio drift,110,21,40,31,72,hold,recovery,confidence-floor
g004,quote width,40,24,7,43,112,hold,negative,lane-boundary
g005,spread pressure,96,63,13,54,244,ship,baseline,monotonic-signal
g006,fill risk,40,50,38,64,4,hold,edge,drag-penalty
g007,portfolio drift,103,46,31,30,127,hold,recovery,confidence-floor
g008,quote width,94,47,8,104,299,ship,negative,lane-boundary
g009,spread pressure,93,50,19,59,200,ship,baseline,monotonic-signal
g010,fill risk,96,19,5,84,270,ship,edge,drag-penalty
g011,portfolio drift,101,41,21,101,239,ship,recovery,confidence-floor
g012,quote width,107,54,30,28,146,watch,negative,lane-boundary
g013,spread pressure,114,63,25,39,205,ship,baseline,monotonic-signal
g014,fill risk,77,70,35,49,98,hold,edge,drag-penalty
g015,portfolio drift,62,41,42,102,57,hold,recovery,confidence-floor
g016,quote width,102,29,26,47,150,watch,negative,lane-boundary
g017,spread pressure,37,61,40,24,-41,hold,baseline,monotonic-signal
g018,fill risk,52,44,28,60,68,hold,edge,drag-penalty
g019,portfolio drift,63,38,23,39,88,hold,recovery,confidence-floor
g020,quote width,72,73,22,76,183,watch,negative,lane-boundary
g021,spread pressure,80,58,23,99,202,ship,baseline,monotonic-signal
g022,fill risk,44,18,4,30,116,hold,edge,drag-penalty
g023,portfolio drift,73,35,17,42,138,watch,recovery,confidence-floor
g024,quote width,47,46,25,53,68,hold,negative,lane-boundary
g025,spread pressure,82,57,10,63,234,ship,baseline,monotonic-signal
g026,fill risk,59,27,25,29,49,hold,edge,drag-penalty
g027,portfolio drift,51,50,34,103,85,hold,recovery,confidence-floor
g028,quote width,94,64,40,58,110,hold,negative,lane-boundary
g029,spread pressure,75,38,23,83,156,watch,baseline,monotonic-signal
g030,fill risk,69,28,16,100,186,watch,edge,drag-penalty
g031,portfolio drift,114,25,35,27,105,hold,recovery,confidence-floor
g032,quote width,72,26,4,38,188,watch,negative,lane-boundary
g033,spread pressure,34,29,32,48,-15,hold,baseline,monotonic-signal
g034,fill risk,63,68,6,101,265,ship,edge,drag-penalty
g035,portfolio drift,81,55,15,46,188,watch,recovery,confidence-floor
g036,quote width,49,51,10,23,122,hold,negative,lane-boundary
g037,spread pressure,81,52,20,59,173,watch,baseline,monotonic-signal
g038,fill risk,56,55,27,38,70,hold,edge,drag-penalty
g039,portfolio drift,47,24,11,75,138,watch,recovery,confidence-floor
g040,quote width,46,46,25,98,111,hold,negative,lane-boundary
g041,spread pressure,49,59,13,29,121,hold,baseline,monotonic-signal
g042,fill risk,54,68,8,41,177,watch,edge,drag-penalty
g043,portfolio drift,60,75,7,52,212,ship,recovery,confidence-floor
g044,quote width,67,46,8,62,202,ship,negative,lane-boundary
g045,spread pressure,30,34,31,28,-33,hold,baseline,monotonic-signal
g046,fill risk,103,66,44,102,154,watch,edge,drag-penalty
g047,portfolio drift,55,49,10,57,166,watch,recovery,confidence-floor
g048,quote width,78,43,37,82,96,hold,negative,lane-boundary
g049,spread pressure,93,8,10,99,243,ship,baseline,monotonic-signal
g050,fill risk,104,63,19,26,202,ship,edge,drag-penalty
g051,portfolio drift,113,23,25,37,161,watch,recovery,confidence-floor
g052,quote width,33,40,8,47,113,hold,negative,lane-boundary
g053,spread pressure,85,51,43,100,106,hold,baseline,monotonic-signal
g054,fill risk,114,62,20,45,235,ship,edge,drag-penalty
g055,portfolio drift,88,32,31,22,75,hold,recovery,confidence-floor
g056,quote width,35,55,17,58,98,hold,negative,lane-boundary
g057,spread pressure,100,69,33,37,141,watch,baseline,monotonic-signal
g058,fill risk,92,43,42,74,91,hold,edge,drag-penalty
g059,portfolio drift,47,33,37,97,39,hold,recovery,confidence-floor
g060,quote width,116,30,5,28,265,ship,negative,lane-boundary
g061,spread pressure,110,31,12,40,231,ship,baseline,monotonic-signal
g062,fill risk,67,34,38,51,29,hold,edge,drag-penalty
g063,portfolio drift,113,73,10,61,310,ship,recovery,confidence-floor
g064,quote width,75,60,40,27,37,hold,negative,lane-boundary
g065,spread pressure,104,56,35,101,190,ship,baseline,monotonic-signal
g066,fill risk,34,57,34,56,11,hold,edge,drag-penalty
g067,portfolio drift,90,60,35,81,146,watch,recovery,confidence-floor
g068,quote width,34,29,16,98,115,hold,negative,lane-boundary
g069,spread pressure,97,51,29,25,125,hold,baseline,monotonic-signal
g070,fill risk,88,64,37,36,91,hold,edge,drag-penalty
g071,portfolio drift,87,73,22,46,183,watch,recovery,confidence-floor
g072,quote width,90,10,37,99,104,hold,negative,lane-boundary
g073,spread pressure,95,51,4,44,265,ship,baseline,monotonic-signal
g074,fill risk,101,39,10,21,212,ship,edge,drag-penalty
